,ID,worst_perf_1,worst_perf_3,worst_perf_6,worst_perf_12,worst_perf_gen
36806,5135515,0,0,0,0,0
36807,5135516,-1,-1,-1,0,0
36808,5135517,-1,-1,-1,-1,0
36809,5135520,-1,-1,-1,-1,0
36810,5135521,0,0,0,0,0
36811,5135522,-1,-1,0,0,0
36812,5135529,-1,0,0,0,0
36813,5135530,0,0,0,0,0
36814,5135531,-1,-1,-1,-1,0
36815,5135532,-1,-1,-1,-1,-1
36816,5135534,0,0,0,0,0
36817,5135536,0,0,0,0,0
36818,5135540,0,0,0,0,0
36819,5135541,0,0,0,0,0
36820,5135544,0,0,0,0,0
36821,5135548,0,0,0,0,0
36822,5135549,0,0,0,0,0
36823,5135550,0,0,0,0,0
36824,5135551,0,0,0,0,0
36825,5135552,0,0,0,0,0
36826,5135555,0,0,0,0,0
36827,5135556,0,0,0,0,0
36828,5135557,0,0,0,0,0
36829,5135558,0,0,0,0,0
36830,5135560,0,0,0,0,0
36831,5135561,0,0,0,0,0
36832,5135562,0,0,0,0,0
36833,5135563,0,0,0,0,0
36834,5135564,0,0,0,0,0
36835,5135565,0,0,0,0,0
36836,5135566,-1,-1,-1,1,1
36837,5135567,-1,-1,-1,1,1
36838,5135568,-1,-1,-1,-1,1
36839,5135569,0,0,0,0,0
36840,5135570,-1,-1,-1,-1,0
36841,5135571,-1,-1,-1,-1,0
36842,5135572,-1,-1,-1,-1,0
36843,5135573,0,0,0,0,0
36844,5135574,0,0,0,0,0
36845,5135575,0,0,0,0,0
36846,5135576,0,0,0,0,0
36847,5135577,-1,-1,-1,-1,-1
36848,5135578,0,0,0,0,0
36849,5135579,0,0,0,0,0
36850,5135580,0,0,0,0,0
36851,5135581,-1,-1,-1,-1,-1
36852,5135582,0,0,0,0,0
36853,5135583,0,0,0,0,0
36854,5135584,-1,-1,-1,-1,0
36855,5135585,-1,-1,-1,-1,0
36856,5135586,-1,-1,-1,-1,0
36857,5135588,0,0,0,0,0
36858,5135589,-1,-1,-1,-1,0
36859,5135590,0,0,0,0,0
36860,5135591,-1,-1,-1,-1,0
36861,5135592,-1,-1,-1,-1,0
36862,5135593,-1,-1,-1,-1,0
36863,5135594,-1,-1,-1,-1,0
36864,5135595,-1,-1,0,0,0
36865,5135596,0,0,0,0,0
36866,5135597,-1,-1,-1,-1,0
36867,5135599,-1,-1,0,0,0
36868,5135600,-1,-1,-1,-1,1
36869,5135601,0,0,0,0,0
36870,5135602,-1,-1,-1,-1,0
36871,5135603,0,0,0,0,0
36872,5135604,-1,-1,-1,-1,0
36873,5135605,0,0,0,0,0
36874,5135606,-1,-1,-1,-1,0
36875,5135607,-1,-1,-1,-1,0
36876,5135608,0,0,0,0,0
36877,5135610,0,0,0,0,0
36878,5135611,-1,-1,-1,-1,0
36879,5135612,-1,-1,-1,-1,0
36880,5135613,0,0,0,0,0
36881,5135614,-1,-1,-1,-1,0
36882,5135615,-1,-1,-1,-1,0
36883,5135616,-1,-1,-1,-1,0
36884,5135617,-1,-1,-1,-1,-1
36885,5135618,-1,-1,-1,-1,-1
36886,5135619,-1,-1,-1,-1,-1
36887,5135620,0,0,0,0,0
36888,5135621,0,0,0,0,0
36889,5135622,0,0,0,0,0
36890,5135623,0,0,0,0,0
36891,5135628,-1,-1,-1,-1,0
36892,5135629,-1,-1,-1,-1,0
36893,5135630,-1,-1,-1,-1,0
36894,5135631,-1,-1,-1,0,0
36895,5135632,-1,-1,-1,-1,0
36896,5135634,-1,-1,-1,-1,-1
36897,5135635,0,0,0,0,0
36898,5135636,5,5,5,5,5
36899,5135637,-1,-1,0,0,0
36900,5135639,0,0,0,0,0
36901,5135640,0,0,0,0,0
36902,5135641,-1,-1,-1,-1,0
36903,5135642,-1,-1,-1,0,0
36904,5135643,0,0,0,0,0
36905,5135644,0,0,0,0,0
36906,5135645,0,0,0,0,0
36907,5135646,-1,-1,0,0,0
36908,5135647,0,0,0,0,0
36909,5135648,-1,-1,-1,-1,1
36910,5135649,0,0,0,0,0
36911,5135650,-1,-1,-1,-1,1
36912,5135651,-1,-1,-1,1,1
36913,5135652,0,0,0,0,0
36914,5135654,-1,-1,-1,0,0
36915,5135655,0,0,0,0,1
36916,5135656,0,1,1,1,1
36917,5135658,-1,-1,-1,-1,0
36918,5135660,-1,0,0,0,0
36919,5135662,-1,-1,-1,-1,0
36920,5135663,-1,-1,-1,-1,0
36921,5135664,-1,-1,-1,-1,0
36922,5135666,-1,-1,-1,-1,1
36923,5135667,-1,-1,-1,-1,1
36924,5135668,0,0,0,0,0
36925,5135669,-1,-1,-1,1,1
36926,5135672,-1,-1,-1,-1,1
36927,5135673,0,0,0,0,3
36928,5135677,-1,-1,-1,-1,1
36929,5135678,0,0,1,1,1
36930,5135679,0,0,0,0,0
36931,5135680,0,0,0,0,0
36932,5135681,0,0,0,0,0
36933,5135682,0,0,0,0,0
36934,5135683,0,0,0,0,0
36935,5135685,0,0,0,0,0
36936,5135686,0,0,0,0,0
36937,5135687,0,0,0,0,0
36938,5135688,-1,-1,-1,-1,0
36939,5135689,0,0,0,0,0
36940,5135690,0,0,0,0,0
36941,5135691,1,1,1,1,1
36942,5135693,0,0,0,0,0
36943,5135694,0,0,0,0,0
36944,5135695,0,0,0,0,0
36945,5135696,0,0,0,0,0
36946,5135698,0,0,0,0,0
36947,5135699,0,0,0,0,0
36948,5135700,-1,-1,-1,0,0
36949,5135701,0,0,0,0,0
36950,5135702,0,0,0,0,0
36951,5135703,0,0,0,0,0
36952,5135704,0,0,0,0,0
36953,5135705,0,0,0,0,0
36954,5135706,-1,-1,-1,0,0
36955,5135707,0,0,0,0,0
36956,5135708,0,0,0,0,0
36957,5135709,-1,-1,-1,-1,0
36958,5135718,-1,-1,-1,-1,0
36959,5135719,-1,-1,-1,-1,1
36960,5135723,0,0,0,0,0
36961,5135724,0,0,0,0,0
36962,5135725,0,0,0,0,0
36963,5135726,-1,-1,-1,-1,0
36964,5135727,0,0,0,0,0
36965,5135728,0,0,0,0,0
36966,5135729,0,0,0,0,0
36967,5135730,-1,-1,-1,0,0
36968,5135731,0,0,0,0,0
36969,5135732,0,0,0,0,0
36970,5135734,0,0,0,0,0
36971,5135736,0,0,0,0,0
36972,5135737,-1,-1,-1,-1,0
36973,5135744,0,0,0,0,0
36974,5135745,0,0,0,0,0
36975,5135746,-1,-1,-1,-1,0
36976,5135747,-1,-1,-1,-1,0
36977,5135748,-1,-1,-1,-1,0
36978,5135749,-1,-1,0,0,0
36979,5135750,0,0,0,0,0
36980,5135751,0,0,0,0,0
36981,5135752,-1,-1,-1,0,0
36982,5135753,0,0,0,0,1
36983,5135754,-1,-1,-1,-1,0
36984,5135755,-1,-1,-1,-1,-1
36985,5135757,0,0,0,0,1
36986,5135758,-1,-1,-1,-1,-1
36987,5135759,0,0,0,0,1
36988,5135760,-1,-1,-1,-1,0
36989,5135761,0,0,0,1,1
36990,5135762,-1,-1,-1,0,0
36991,5135763,0,0,0,0,0
36992,5135764,0,0,0,0,0
36993,5135766,0,0,0,0,0
36994,5135767,-1,-1,-1,-1,1
36995,5135768,-1,-1,-1,0,0
36996,5135769,-1,-1,0,0,0
36997,5135770,-1,-1,-1,0,0
36998,5135776,-1,-1,-1,-1,0
36999,5135777,-1,-1,-1,-1,0
37000,5135778,-1,-1,-1,-1,0
37001,5135779,-1,-1,-1,-1,0
37002,5135780,-1,-1,-1,-1,0
37003,5135781,-1,-1,-1,-1,0
37004,5135783,-1,-1,-1,-1,0
37005,5135784,-1,-1,-1,-1,0
37006,5135785,-1,-1,-1,-1,0
37007,5135786,-1,-1,-1,-1,1
37008,5135788,0,0,0,0,0
37009,5135789,-1,-1,-1,-1,0
37010,5135792,-1,-1,-1,-1,0
37011,5135793,0,0,0,0,0
37012,5135794,0,0,0,0,0
37013,5135795,0,0,0,0,0
37014,5135797,0,0,0,0,0
37015,5135805,0,0,0,0,0
37016,5135806,-1,-1,-1,-1,0
37017,5135807,-1,-1,-1,-1,0
37018,5135808,0,0,0,0,0
37019,5135809,-1,-1,-1,-1,0
37020,5135810,0,0,0,0,0
37021,5135811,-1,-1,-1,0,0
37022,5135814,0,0,0,0,0
37023,5135815,-1,-1,-1,-1,0
37024,5135816,-1,-1,-1,-1,0
37025,5135818,-1,-1,-1,-1,0
37026,5135819,-1,-1,-1,-1,0
37027,5135820,-1,-1,-1,-1,0
37028,5135821,-1,-1,-1,-1,0
37029,5135822,-1,-1,-1,-1,0
37030,5135823,-1,-1,-1,-1,0
37031,5135824,-1,-1,-1,0,0
37032,5135825,-1,-1,-1,0,0
37033,5135826,0,0,0,0,0
37034,5135827,0,0,0,0,0
37035,5135828,-1,-1,-1,-1,0
37036,5135829,-1,-1,-1,-1,0
37037,5135830,0,0,0,0,0
37038,5135831,-1,-1,-1,-1,0
37039,5135832,-1,-1,-1,0,0
37040,5135833,-1,-1,-1,-1,0
37041,5135834,-1,-1,-1,0,0
37042,5135835,0,0,0,0,0
37043,5135837,0,0,0,0,0
37044,5135838,-1,-1,-1,-1,0
37045,5135839,-1,-1,-1,-1,0
37046,5135840,-1,-1,-1,0,0
37047,5135841,0,0,0,0,0
37048,5135842,0,0,0,0,0
37049,5135843,0,0,0,0,0
37050,5135844,0,0,0,0,0
37051,5135845,0,0,0,0,2
37052,5135849,-1,-1,-1,-1,-1
37053,5135850,0,0,0,0,0
37054,5135851,-1,-1,0,0,0
37055,5135854,-1,-1,-1,-1,-1
37056,5135857,-1,-1,-1,-1,0
37057,5135858,0,0,0,0,0
37058,5135861,-1,-1,-1,-1,-1
37059,5135862,-1,-1,-1,-1,0
37060,5135863,0,0,0,0,0
37061,5135864,-1,-1,-1,0,0
37062,5135865,-1,-1,0,0,0
37063,5135866,-1,-1,-1,-1,0
37064,5135880,-1,-1,-1,-1,0
37065,5135882,0,0,0,0,0
37066,5135883,-1,-1,-1,-1,0
37067,5135884,0,0,0,0,0
37068,5135885,-1,-1,-1,-1,-1
37069,5135886,-1,-1,-1,-1,-1
37070,5135887,-1,-1,-1,-1,-1
37071,5135888,-1,-1,-1,-1,-1
37072,5135889,-1,-1,-1,-1,-1
37073,5135890,-1,-1,0,0,0
37074,5135891,-1,-1,-1,-1,0
37075,5135893,-1,-1,-1,-1,0
37076,5135894,-1,-1,-1,-1,0
37077,5135895,-1,-1,-1,-1,0
37078,5135896,-1,-1,-1,-1,0
37079,5135897,-1,-1,-1,-1,0
37080,5135898,-1,-1,-1,-1,0
37081,5135899,-1,-1,-1,-1,0
37082,5135900,0,0,0,0,0
37083,5135902,0,0,0,0,0
37084,5135904,0,0,0,0,0
37085,5135905,-1,-1,-1,-1,-1
37086,5135906,-1,-1,0,0,0
37087,5135907,0,0,0,0,0
37088,5135909,0,0,0,0,0
37089,5135910,0,0,0,0,0
37090,5135911,0,0,0,0,0
37091,5135912,-1,0,0,0,0
37092,5135913,-1,-1,-1,0,0
37093,5135914,-1,-1,-1,-1,0
37094,5135916,0,0,0,0,0
37095,5135918,-1,-1,-1,-1,0
37096,5135919,0,0,0,0,0
37097,5135920,0,0,0,0,0
37098,5135921,0,0,0,0,0
37099,5135922,0,0,0,0,0
37100,5135923,0,0,0,0,0
37101,5135926,0,0,0,0,0
37102,5135927,0,0,0,0,0
37103,5135928,0,0,0,0,0
37104,5135929,0,0,0,0,0
37105,5135930,0,0,0,0,0
37106,5135931,0,0,0,0,0
37107,5135932,-1,-1,-1,-1,0
37108,5135933,-1,-1,0,0,0
37109,5135934,-1,-1,-1,-1,0
37110,5135935,-1,-1,-1,0,0
37111,5135936,-1,-1,-1,-1,0
37112,5135937,0,0,0,0,0
37113,5135938,0,0,0,1,1
37114,5135939,0,0,0,0,1
37115,5135940,0,1,1,1,1
37116,5135944,-1,0,0,0,0
37117,5135946,-1,-1,-1,0,0
37118,5135947,-1,-1,-1,0,0
37119,5135948,-1,-1,0,0,0
37120,5135951,-1,-1,-1,-1,0
37121,5135952,-1,-1,-1,-1,0
37122,5135953,0,0,0,0,0
37123,5135954,0,0,0,0,0
37124,5135957,-1,-1,-1,-1,0
37125,5135958,-1,-1,-1,-1,0
37126,5135959,-1,-1,-1,-1,0
37127,5135960,-1,-1,-1,-1,0
37128,5135962,0,0,0,0,0
37129,5135966,0,0,0,0,0
37130,5135971,0,0,0,0,0
37131,5135972,-1,-1,-1,-1,0
37132,5135973,0,0,0,0,0
37133,5135975,0,0,0,0,0
37134,5135980,0,0,0,0,0
37135,5135981,0,0,0,0,0
37136,5135982,-1,-1,-1,-1,0
37137,5135983,0,0,0,0,0
37138,5135984,-1,-1,-1,-1,0
37139,5135985,-1,-1,-1,-1,0
37140,5135986,-1,-1,-1,-1,0
37141,5135987,0,0,0,0,0
37142,5135988,0,0,0,0,0
37143,5135989,0,0,0,0,0
37144,5135990,-1,-1,-1,5,5
37145,5135991,-1,-1,5,5,5
37146,5135994,0,0,0,0,0
37147,5135996,0,0,0,0,0
37148,5135998,0,0,0,0,0
37149,5136000,0,0,0,0,0
37150,5136001,-1,-1,0,0,0
37151,5136003,-1,-1,-1,-1,0
37152,5136004,-1,-1,0,0,0
37153,5136005,0,0,0,0,0
37154,5136006,0,0,0,0,0
37155,5136007,0,0,0,0,0
37156,5136008,-1,-1,-1,-1,0
37157,5136009,-1,-1,-1,0,0
37158,5136010,0,0,0,0,0
37159,5136011,0,0,0,0,0
37160,5136012,0,0,0,0,0
37161,5136013,0,0,0,0,0
37162,5136014,-1,-1,-1,-1,2
37163,5136015,-1,-1,-1,0,1
37164,5136016,-1,-1,-1,0,1
37165,5136017,0,0,0,0,0
37166,5136018,-1,-1,-1,-1,0
37167,5136019,0,0,0,0,0
37168,5136020,0,0,0,0,0
37169,5136021,0,0,0,0,0
37170,5136022,0,0,0,0,0
37171,5136023,0,0,0,0,0
37172,5136024,0,0,0,0,0
37173,5136025,0,0,0,0,0
37174,5136027,0,0,0,0,0
37175,5136028,-1,-1,-1,-1,-1
37176,5136029,-1,-1,-1,-1,0
37177,5136031,-1,-1,-1,-1,0
37178,5136032,-1,-1,-1,-1,1
37179,5136880,0,0,0,0,0
37180,5136881,0,0,0,0,0
37181,5136882,0,0,0,0,0
37182,5136883,0,0,0,0,0
37183,5136888,2,2,2,2,2
37184,5136890,-1,-1,0,0,0
37185,5136895,-1,-1,-1,-1,-1
37186,5136896,-1,-1,-1,-1,0
37187,5136897,-1,-1,-1,0,0
37188,5136898,-1,-1,-1,-1,0
37189,5136900,0,0,0,0,0
37190,5136901,0,0,0,0,0
37191,5136902,0,0,0,0,0
37192,5136903,0,0,0,0,0
37193,5136904,-1,-1,-1,-1,0
37194,5136905,-1,-1,0,0,0
37195,5136908,0,0,0,0,0
37196,5136909,0,0,0,0,0
37197,5136910,-1,-1,-1,0,0
37198,5136914,-1,-1,-1,0,0
37199,5136915,-1,0,0,0,0
37200,5136916,0,0,0,0,0
37201,5136918,-1,-1,1,1,1
37202,5136919,-1,-1,-1,-1,1
37203,5136920,-1,-1,-1,-1,1
37204,5136921,-1,-1,-1,1,1
37205,5136922,-1,-1,-1,-1,1
37206,5136923,-1,-1,-1,0,1
37207,5136924,-1,-1,-1,0,1
37208,5136926,0,0,0,0,1
37209,5136928,0,0,0,0,0
37210,5136929,-1,-1,-1,-1,0
37211,5136932,-1,-1,-1,-1,0
37212,5136933,-1,-1,-1,-1,0
37213,5136934,-1,-1,-1,1,1
37214,5136935,0,0,0,0,0
37215,5136937,-1,-1,-1,-1,0
37216,5136938,-1,-1,-1,-1,0
37217,5136939,-1,-1,-1,-1,0
37218,5136941,-1,-1,-1,-1,0
37219,5136942,1,1,1,1,1
37220,5136943,-1,-1,-1,-1,0
37221,5136945,0,0,0,0,0
37222,5136946,-1,-1,-1,-1,0
37223,5136947,0,0,0,0,0
37224,5136948,-1,-1,-1,-1,0
37225,5136949,-1,-1,-1,-1,0
37226,5136950,0,0,0,0,0
37227,5136951,0,0,0,0,0
37228,5136952,0,0,0,0,0
37229,5136953,0,0,0,0,0
37230,5136954,-1,-1,0,0,0
37231,5136955,0,0,0,0,0
37232,5136956,0,0,0,0,0
37233,5136958,0,0,0,0,0
37234,5136960,-1,-1,-1,-1,-1
37235,5136961,0,0,0,0,0
37236,5136962,0,0,0,0,0
37237,5136963,0,1,1,1,1
37238,5136964,0,0,0,0,0
37239,5136965,-1,-1,-1,-1,0
37240,5136967,0,0,0,0,0
37241,5136968,0,0,0,0,0
37242,5136969,-1,-1,-1,-1,0
37243,5136970,-1,-1,-1,1,1
37244,5136971,-1,-1,-1,-1,1
37245,5136972,-1,-1,-1,-1,0
37246,5136973,-1,-1,-1,-1,0
37247,5136974,-1,-1,-1,-1,0
37248,5136975,0,0,0,0,0
37249,5136976,0,0,0,0,0
37250,5136977,-1,-1,-1,-1,-1
37251,5136978,0,0,0,0,0
37252,5136979,-1,-1,-1,0,1
37253,5136980,-1,-1,-1,-1,1
37254,5136981,-1,-1,-1,1,1
37255,5136982,-1,-1,-1,1,1
37256,5136983,0,0,0,0,0
37257,5136984,-1,-1,-1,-1,0
37258,5136985,-1,-1,-1,-1,0
37259,5136987,0,0,0,0,0
37260,5136991,-1,-1,-1,-1,0
37261,5136992,0,0,0,0,0
37262,5136993,0,0,0,0,0
37263,5136997,-1,-1,-1,-1,0
37264,5136998,-1,-1,-1,-1,0
37265,5137000,0,0,0,0,0
37266,5137001,0,0,0,0,0
37267,5137002,-1,0,0,0,0
37268,5137003,0,0,1,1,1
37269,5137004,-1,-1,-1,-1,0
37270,5137005,0,0,0,0,0
37271,5137006,0,0,0,0,0
37272,5137007,-1,-1,0,0,0
37273,5137008,-1,0,0,0,0
37274,5137009,-1,-1,0,0,0
37275,5137010,0,0,0,0,0
37276,5137011,0,0,0,0,0
37277,5137012,-1,-1,-1,-1,-1
37278,5137013,-1,-1,-1,-1,-1
37279,5137014,-1,-1,-1,-1,0
37280,5137015,0,0,0,0,0
37281,5137016,-1,-1,-1,-1,0
37282,5137017,-1,-1,0,0,0
37283,5137018,-1,-1,-1,-1,0
37284,5137021,0,0,0,0,0
37285,5137022,0,0,0,0,0
37286,5137025,-1,-1,-1,-1,0
37287,5137026,0,0,0,0,0
37288,5137028,0,0,0,0,0
37289,5137031,-1,-1,-1,-1,0
37290,5137032,0,0,0,0,0
37291,5137033,0,0,0,0,0
37292,5137034,0,0,0,0,0
37293,5137035,0,0,0,0,1
37294,5137036,-1,-1,0,0,0
37295,5137037,-1,-1,-1,-1,0
37296,5137039,-1,-1,-1,-1,0
37297,5137040,-1,-1,-1,-1,0
37298,5137041,-1,-1,-1,-1,0
37299,5137042,0,0,0,0,0
37300,5137043,-1,-1,-1,0,0
37301,5137044,0,0,0,0,0
37302,5137046,-1,-1,-1,-1,1
37303,5137047,-1,-1,-1,-1,1
37304,5137049,-1,-1,-1,-1,-1
37305,5137052,-1,-1,-1,-1,-1
37306,5137053,-1,-1,-1,-1,-1
37307,5137054,0,0,0,0,0
37308,5137056,0,0,0,0,0
37309,5137061,-1,-1,-1,-1,0
37310,5137062,-1,-1,-1,-1,0
37311,5137063,-1,-1,-1,0,0
37312,5137066,-1,-1,-1,-1,0
37313,5137067,-1,-1,-1,-1,1
37314,5137069,0,0,0,0,0
37315,5137070,-1,-1,-1,-1,1
37316,5137071,-1,-1,-1,0,0
37317,5137072,-1,-1,-1,0,0
37318,5137073,-1,-1,-1,-1,0
37319,5137074,0,0,0,0,0
37320,5137075,-1,-1,-1,-1,1
37321,5137076,0,0,0,0,0
37322,5137077,-1,-1,-1,-1,0
37323,5137078,0,0,0,0,0
37324,5137079,0,0,1,1,1
37325,5137083,0,0,0,0,0
37326,5137084,-1,-1,-1,0,0
37327,5137085,0,0,0,0,0
37328,5137086,-1,-1,-1,-1,0
37329,5137087,-1,-1,0,0,0
37330,5137088,0,0,0,0,0
37331,5137090,0,0,0,0,0
37332,5137091,-1,-1,-1,-1,0
37333,5137092,-1,-1,-1,-1,0
37334,5137093,-1,-1,-1,-1,0
37335,5137094,-1,-1,-1,-1,0
37336,5137095,-1,-1,-1,-1,0
37337,5137096,-1,-1,-1,-1,0
37338,5137097,-1,-1,0,0,0
37339,5137099,-1,-1,-1,-1,0
37340,5137100,-1,-1,0,0,0
37341,5137102,-1,0,0,0,0
37342,5137103,-1,-1,-1,-1,0
37343,5137104,-1,-1,-1,-1,0
37344,5137105,-1,-1,-1,-1,0
37345,5137106,-1,-1,-1,-1,0
37346,5137107,-1,-1,-1,-1,0
37347,5137108,0,0,0,0,0
37348,5137109,0,0,0,0,0
37349,5137110,-1,-1,0,0,0
37350,5137111,0,0,0,0,0
37351,5137112,0,0,0,0,0
37352,5137113,0,0,0,0,0
37353,5137114,-1,-1,0,0,0
37354,5137115,0,0,0,0,0
37355,5137116,0,0,0,0,0
37356,5137117,0,0,0,0,0
37357,5137118,0,0,0,0,0
37358,5137119,-1,-1,-1,-1,0
37359,5137120,0,0,0,0,0
37360,5137121,-1,-1,-1,0,0
37361,5137122,0,0,0,0,0
37362,5137124,-1,-1,-1,-1,3
37363,5137125,-1,-1,-1,-1,0
37364,5137126,-1,-1,-1,0,0
37365,5137127,-1,-1,-1,0,0
37366,5137129,0,0,0,0,0
37367,5137132,-1,-1,-1,-1,0
37368,5137133,-1,-1,-1,-1,0
37369,5137134,-1,-1,-1,-1,-1
37370,5137135,-1,-1,0,0,0
37371,5137136,-1,-1,0,0,0
37372,5137138,-1,-1,-1,-1,0
37373,5137141,0,0,0,0,0
37374,5137143,-1,-1,-1,0,1
37375,5137144,0,0,0,0,0
37376,5137145,-1,-1,-1,-1,0
37377,5137146,0,0,0,1,1
37378,5137147,-1,-1,0,0,0
37379,5137148,0,0,0,0,0
37380,5137149,-1,-1,0,0,0
37381,5137150,0,0,0,0,0
37382,5137151,0,0,0,0,0
37383,5137152,0,0,0,0,0
37384,5137153,-1,-1,-1,0,0
37385,5137155,-1,-1,-1,-1,0
37386,5137156,0,0,0,0,0
37387,5137157,-1,-1,0,0,0
37388,5137158,-1,-1,-1,-1,0
37389,5137159,-1,-1,-1,-1,0
37390,5137160,-1,-1,0,0,0
37391,5137161,0,0,0,0,0
37392,5137162,-1,-1,-1,0,0
37393,5137163,-1,-1,-1,0,0
37394,5137164,0,0,0,0,0
37395,5137166,-1,-1,-1,-1,0
37396,5137169,-1,-1,-1,-1,0
37397,5137170,0,0,0,0,0
37398,5137171,-1,-1,-1,0,0
37399,5137172,0,0,0,0,0
37400,5137173,-1,-1,-1,-1,0
37401,5137174,0,0,0,0,0
37402,5137175,0,0,0,0,0
37403,5137178,0,0,0,0,0
37404,5137180,0,0,0,0,0
37405,5137184,-1,-1,-1,-1,0
37406,5137185,0,0,0,0,0
37407,5137186,-1,-1,-1,-1,0
37408,5137187,-1,-1,-1,-1,0
37409,5137188,-1,-1,-1,0,0
37410,5137190,-1,-1,-1,-1,0
37411,5137191,0,0,0,0,0
37412,5137192,-1,-1,-1,-1,1
37413,5137193,0,0,0,0,0
37414,5137194,-1,-1,-1,-1,1
37415,5137196,0,0,0,0,0
37416,5137197,0,0,0,0,0
37417,5137198,-1,-1,-1,-1,1
37418,5137199,-1,-1,-1,-1,1
37419,5137200,0,0,0,0,0
37420,5137201,0,1,1,1,1
37421,5137202,0,0,0,0,0
37422,5137203,3,3,3,3,3
37423,5137204,-1,-1,-1,0,0
37424,5137206,0,0,1,4,4
37425,5137209,-1,-1,-1,0,0
37426,5137213,0,0,0,0,0
37427,5137222,-1,-1,-1,-1,0
37428,5137223,0,1,1,1,1
37429,5137225,1,1,1,1,1
37430,5137226,0,0,1,1,1
37431,5137227,0,0,0,0,0
37432,5137228,-1,-1,-1,-1,2
37433,5137229,-1,-1,-1,-1,0
37434,5137231,-1,-1,-1,-1,0
37435,5137232,-1,-1,-1,-1,0
37436,5137233,-1,-1,-1,-1,0
37437,5137234,-1,-1,-1,-1,0
37438,5137236,0,0,0,0,0
37439,5137240,-1,-1,-1,-1,-1
37440,5137241,5,5,5,5,5
37441,5137245,-1,-1,-1,-1,0
37442,5137246,0,0,0,0,0
37443,5137247,5,5,5,5,5
37444,5137248,0,0,0,0,0
37445,5137249,-1,-1,-1,-1,0
37446,5137250,-1,-1,-1,-1,0
37447,5137251,-1,-1,-1,-1,0
37448,5137252,-1,-1,-1,0,0
37449,5137253,0,0,0,0,0
37450,5137254,-1,-1,-1,-1,0
37451,5137255,0,0,0,0,0
37452,5137256,-1,-1,-1,-1,0
37453,5137257,-1,-1,-1,-1,0
37454,5137259,-1,-1,-1,-1,0
37455,5137260,-1,-1,-1,-1,0
37456,5137261,-1,-1,-1,-1,0
37457,5137262,-1,-1,-1,1,1
37458,5137263,0,0,0,0,0
37459,5137264,0,0,0,0,0
37460,5137270,-1,-1,0,0,0
37461,5137272,-1,-1,-1,0,0
37462,5137275,-1,-1,-1,-1,0
37463,5137277,-1,-1,-1,-1,1
37464,5137278,-1,-1,-1,-1,-1
37465,5137279,0,0,0,0,0
37466,5137280,-1,-1,-1,-1,1
37467,5137284,-1,-1,-1,-1,1
37468,5137289,0,0,0,0,0
37469,5137290,0,0,0,0,1
37470,5137292,0,0,0,0,0
37471,5137293,-1,-1,-1,0,0
37472,5137294,0,0,0,0,1
37473,5137297,-1,-1,-1,-1,0
37474,5137298,-1,-1,-1,-1,0
37475,5137299,-1,-1,-1,0,0
37476,5137300,-1,-1,-1,-1,0
37477,5137301,0,0,0,0,0
37478,5137303,0,0,0,0,0
37479,5137305,1,1,1,1,1
37480,5137306,0,0,0,0,0
37481,5137310,-1,-1,-1,-1,0
37482,5137313,-1,-1,-1,-1,1
37483,5137314,-1,-1,-1,1,1
37484,5137315,0,0,0,0,0
37485,5137316,0,0,0,0,0
37486,5137317,0,0,0,0,0
37487,5137318,0,0,0,0,0
37488,5137319,0,0,0,0,0
37489,5137320,0,0,0,0,0
37490,5137321,-1,-1,-1,-1,1
37491,5137322,-1,-1,-1,-1,0
37492,5137323,-1,-1,-1,-1,0
37493,5137325,-1,-1,-1,-1,0
37494,5137326,-1,-1,-1,-1,0
37495,5137327,-1,-1,-1,-1,0
37496,5137329,-1,-1,-1,0,0
37497,5137330,-1,-1,-1,0,0
37498,5137331,-1,-1,-1,0,0
37499,5137332,-1,-1,-1,-1,0
37500,5137333,-1,-1,0,0,0
37501,5137334,0,0,0,0,0
37502,5137339,-1,-1,-1,-1,0
37503,5137342,0,0,1,1,1
37504,5137347,0,0,0,0,0
37505,5137348,0,0,0,0,0
37506,5137349,0,0,0,0,0
37507,5137353,-1,-1,-1,-1,-1
37508,5137355,-1,-1,-1,-1,0
37509,5137358,0,0,0,0,0
37510,5137359,-1,-1,-1,-1,0
37511,5137365,0,0,0,0,0
37512,5137366,0,0,0,0,0
37513,5137367,0,0,0,0,0
37514,5137368,-1,-1,-1,-1,0
37515,5137373,0,0,0,0,0
37516,5137374,-1,-1,-1,-1,0
37517,5137375,0,0,0,0,0
37518,5137376,0,0,0,0,0
37519,5137377,-1,-1,-1,-1,0
37520,5137381,-1,-1,-1,0,0
37521,5137382,0,0,0,0,0
37522,5137383,-1,-1,-1,-1,0
37523,5137384,0,0,0,0,0
37524,5137385,0,0,0,0,0
37525,5137387,0,0,0,0,0
37526,5137390,-1,-1,-1,-1,0
37527,5137391,-1,-1,-1,-1,0
37528,5137392,-1,-1,-1,-1,0
37529,5137393,-1,-1,-1,-1,0
37530,5137394,-1,-1,-1,-1,0
37531,5137395,-1,-1,-1,-1,0
37532,5137398,-1,-1,-1,0,0
37533,5137399,-1,-1,-1,0,0
37534,5137401,-1,-1,-1,0,0
37535,5137402,-1,-1,-1,-1,0
37536,5137403,-1,-1,-1,-1,0
37537,5137404,-1,-1,-1,-1,0
37538,5137405,-1,-1,-1,-1,0
37539,5137406,-1,-1,-1,-1,0
37540,5137407,-1,-1,0,0,0
